participant&question,duration,energy,min_pitch,max_pitch,mean_pitch,pitch_sd,pitch_abs,pitch_quant,pitchUvsVRatio,diffPitchMaxMin,diffPitchMaxMean,diffPitchMaxMode,intensityMin,intensityMax,intensityMean,intensitySD,intensityQuant,diffIntMaxMin,diffIntMaxMean,diffIntMaxMode,avgVal1,avgBand2,avgBand3,jitter,shimmer,numVoiceBreaks,PercentBreaks,speakRate,numPause,maxDurPause,avgDurPause,TotDurPause:3,iInterval,MaxRising:3,MaxFalling:3
PP22Q2,56.61175,0.003682085,70.37622866078908,371.7038172192148,164.14579943709663,52.052035027428246,335.5256361864484,173.05034981426545,1.2659191029235082,301.3275885584257,207.55801778211816,198.65346740494934,36.39561609360295,66.50726313840025,52.11755162020661,5.492523068148955,48.93489004,30.111647044797294,14.389711518193636,17.57237310020865,620.8837929992206,589.1436235786783,642.8927087096669,0.032240000000000005,0.19135000000000002,174,0.56186,0.000400481,63,1.461333333333343,0.49,30.887,187,186.713,199.413
PP22Q3,118.85339583333334,0.010245627,68.33762586046772,384.7511704154863,158.8688889,55.93579748,306.6133596684059,168.12202147112689,1.2758092319479026,316.4135445550186,225.8822815333083,216.6291489443594,36.470768226465054,68.48434614914379,53.33840421748551,6.098829156491705,49.714999813282994,32.013577922678735,15.145941931658278,18.769346335860796,618.0932185071923,597.5475699435436,624.7442131086063,0.0265,0.18181,311,0.5654399999999999,0.000191534,108,2.8693333333333335,0.615,66.472,328,229.553,235.891
PP22Q4,50.3563125,0.008371295,66.34764070548431,398.5508755835357,181.4482442892064,52.934118921834006,320.7445747394354,177.67947304325028,1.1267962806424345,332.2032348780514,217.10263129432929,220.8714025402854,35.97899321108731,72.40159566596095,56.19284342,7.102755025247143,50.75834431034069,36.42260245487365,16.208752246626453,21.643251355620265,615.8722220838503,564.0385676103424,595.1100965878917,0.02683,0.18624,130,0.52423,0.000422654,46,3.733333333333334,0.7,32.197,141,278.205,240.365
PP22Q5,40.660375,0.002602408,66.39467057050099,366.83231500332056,169.6917323,48.51528629441804,334.7302738,170.35732584518644,1.177384780278671,300.4376444328196,197.14058269501155,196.47498915813412,36.63321274129164,64.97287641,52.049910959220426,5.577201480602042,49.22013799497868,28.33966367047175,12.922965452542968,15.752738416784716,618.8129219266588,553.2870057866162,595.3320543250835,0.02691,0.19445,115,0.51947,0.000535906,34,1.3546666666666667,0.512,17.397,118,217.873,244.763
PP24Q1,23.083104166666665,0.003782475,91.93024737317523,390.6894491480086,228.61571957914626,36.79386639098344,284.2045559446559,225.0530931206569,0.7011070110701108,298.75920177483334,162.07372956886232,165.63635602735167,36.56390658,70.33482249591337,56.13339736769123,6.714820438882102,52.878095735250625,33.77091591656547,14.20142512822214,17.456726760662747,649.7679174544763,624.7719902578793,663.1948423543142,0.02611,0.17814,53,0.40393,0.000738007,18,1.8722187499999947,0.617,11.11,57,147.123,125.666
PP24Q2,46.916895833333335,0.012106652259972178,76.87311943750835,416.4995173295522,217.57858459803768,48.771864395731114,305.26476756917316,203.92439409981515,0.5305256284688215,339.6263978920438,198.9209327315145,212.57512322973704,37.77080013349003,71.82191004,58.102727212375946,7.004142346268889,54.86606564674497,34.051109907960566,13.719182829074647,16.955844394705622,611.3783752250139,537.2491211911076,606.9381623513747,0.02316,0.1723,113,0.31955,0.000326477,42,1.5573333333333323,0.501,21.053,119,192.793,190.307
PP24Q3,40.16085416666667,0.013402914993775387,83.6406298,421.0347933894702,209.43003247212926,43.35894694377378,294.55605935445953,199.44691436418574,0.5824132492113565,337.39416358811104,211.60476091734097,221.58787902528448,37.47185663540951,71.79875666445709,59.22011230884553,7.837055626258553,55.509644287001976,34.32690002904758,12.578644355611559,16.289112377455112,612.3155951704476,513.6429765387306,611.6769039572837,0.022490000000000003,0.16997,79,0.28843,0.000394322,35,0.9493333333333336,0.463,16.213,84,313.108,263.637
PP24Q4,42.7881875,0.009687604,75.33015192,413.92742613809355,214.11974298912946,42.62186205741309,246.03636717625378,208.4519371,0.8490484429065744,338.59727421402556,199.8076831489641,205.47548901922556,37.380642471974774,70.88775345909878,57.535108341561454,8.051859604267468,51.99287513733418,33.50711099,13.352645117537321,18.894878321764594,660.6627283404828,572.3386120055205,639.2026201392808,0.02206,0.16824000000000003,72,0.41735999999999995,0.000432526,32,2.4640000000000004,0.692,22.133,79,235.538,196.409
PP24Q5,19.892770833333334,0.005276048,81.20390428241768,366.2854001964901,205.20352168906285,32.710350194878956,271.2451960940187,202.97826170614604,0.657762938,285.08149591407243,161.08187850742726,163.30713849034407,38.45590184715334,70.42143757768177,58.22922627320256,7.232032487364497,53.90053744344507,31.96553573052843,12.192211304479208,16.520900134236705,645.7585132719377,550.3046965111131,583.3910864121981,0.024329999999999997,0.15832000000000002,44,0.27582999999999996,0.000834725,21,1.354666666666667,0.423,8.885,45,171.239,253.96
PP25Q1,167.91722916666666,0.040724986,72.33048998,393.78340369345284,187.86104608308824,61.459855495576285,413.02226466034796,201.47109534313972,1.0613948919449903,321.45291371591105,205.9223576103646,192.31230835031312,35.16206520117835,76.97728748128993,57.829117030575475,7.472620704416204,53.13429011,41.815222280111584,19.14817045071446,23.842997372836436,632.7003803146807,436.5362105009609,590.3106206446151,0.02833,0.17795000000000002,539,0.52176,0.00012279,156,4.725333333333335,0.674,105.141,578,302.463,291.307
PP25Q2,50.9541875,0.012794163626240333,73.45236017296496,399.9730825638341,196.87140383957416,58.50431308535471,460.45177580980834,206.18020109555422,1.1278729628081905,326.52072239086914,203.10167872425995,193.7928814682799,34.92018363900069,72.89147961497905,57.98304905996797,7.831088891411556,53.57076559538159,37.97129597597836,14.90843055501108,19.32071401959746,630.0690731631167,428.5362675,548.9812174252355,0.03235,0.17915,175,0.5159,0.000417885,58,1.631999999999998,0.493,28.618,186,293.106,284.4
PP25Q3,131.24566666666666,0.036689372,70.08883716201451,409.6056530675859,201.59631006060442,58.00777789085428,354.2265028646092,205.00026677563423,1.5747645211930925,339.5168159055714,208.00934300698145,204.60538629195165,35.48292905737915,75.96993273397923,58.446417738479525,7.585048961784135,53.49771429384046,40.48700367660008,17.52351499549971,22.472218440138775,615.3504903324409,447.1341880845045,547.1827470930051,0.028900000000000002,0.17527,397,0.59584,0.000196232,143,2.9226666666666716,0.575,82.235,434,296.222,279.615
PP25Q4,50.5681875,0.013360737524082652,70.95080550418088,407.68593202566933,195.62544364821375,62.74567766531656,467.5268040850703,197.70512603569222,1.3524208566108007,336.73512652148844,212.06048837745558,209.9808059899771,35.32555186883931,74.49886157121244,58.20408745750267,8.034653821841577,52.98024499,39.17330970237313,16.29477411370977,21.518616585899544,659.5312905591446,445.8498231361659,585.7539929815076,0.036930000000000004,0.19175999999999999,163,0.55232,0.000465549,49,3.615999999999996,0.636,31.177,183,309.107,301.592
PP25Q5,42.847854166666664,0.005613375,71.59408747481214,399.4126676844575,185.0856950434057,65.90991531723758,524.4596805459352,193.0760336,1.3241042345276872,327.81858020964535,214.3269726410518,206.3366340881005,35.06450270139749,69.0640442,55.15936305343406,7.636026245,51.71378505,33.99954149454321,13.904681142506632,17.350259142817997,658.7100035948345,481.07938951303186,608.9271999463894,0.03774,0.19667,127,0.49938000000000005,0.000542888,35,1.5359999999999987,0.551,19.285,141,304.782,232.039
PP27Q1,71.87020833333334,0.019137888526388754,80.22761851550426,342.8483477447016,197.79977034548367,32.54239691688009,199.5144370871647,190.81798909963416,1.046140700655084,262.6207292291973,145.04857739921792,152.03035864506742,35.112213515149016,77.04705847794486,58.23705451787017,7.880365955173848,50.31405800770982,41.93484496279584,18.810003960074688,26.73300047023504,635.9250141153391,549.0689252181623,550.0271527098039,0.019960000000000002,0.16639,173,0.47719,0.000284819,48,10.527104166666668,1.141,54.783,176,159.746,186.282
PP27Q2,25.94675,0.001674254,72.22076243052611,368.5971413,178.32633536318468,41.40534968081325,266.2635229350276,175.30590922997573,0.8401988636363636,296.37637887861786,190.2708059459593,193.29123207916825,35.41050225906243,64.58225850794312,52.086338155089614,6.409241860638153,48.68603251607914,29.17175624888069,12.49592035285351,15.896225991863986,677.3778253124847,596.8463957438966,599.6349451,0.02007,0.17875,57,0.4243,0.000710227,23,0.9920000000000009,0.483,11.115,60,272.518,186.526
PP27Q3,72.7886875,0.006894537,69.61509202779666,393.79197024195435,177.61180299131703,30.01513730713636,213.65642762563928,172.86487186348336,0.9029557938791525,324.1768782141577,216.1801672506373,220.9270984,35.61212995572388,74.09088601326306,53.748313252076024,6.369480061558312,50.438650772058644,38.47875605753918,20.342572761187036,23.652235241204416,649.6543977729459,560.3036003318056,555.4356051,0.02152,0.18345,182,0.46317,0.000261575,66,1.3973333333333287,0.536,35.36,189,216.573,181.081
PP27Q4,56.026625,0.007453619,66.66346147624354,326.4952325261777,173.69787833770366,31.405371440166963,220.26086162966752,172.02615128256957,0.8178571428571428,259.83177104993416,152.79735418847403,154.46908124360812,35.45861021268826,72.16684509,55.224370893773944,6.6866685067000935,51.01113367655228,36.708234872521246,16.942474191435558,21.155711408657226,613.0755174301257,518.3341440311883,500.5245474307683,0.01936,0.18175999999999998,134,0.41589,0.000324675,55,1.4613333333333287,0.561,30.867,141,170.303,149.178
PP27Q5,27.7836875,0.001924925,67.35795468996747,378.8165146751183,173.81930850618497,33.74185386868604,230.54294858764501,172.34853465532535,1.1511627906976745,311.4585599851508,204.99720616893333,206.46798001979295,35.985324873121606,64.14524852844343,52.395287796434516,6.234681195700766,48.90730278386381,28.159923655321826,11.749960732008915,15.23794574457962,674.3093332149351,561.3312384167261,558.9015414316103,0.017150000000000002,0.18005,74,0.5220400000000001,0.000775194,29,1.3439999999999976,0.488,14.165,75,149.897,124.696
PP29Q1,92.62489583333333,0.008063676,72.48288269575207,394.44685466828173,195.87555595205333,39.315727930204496,230.9349527156332,190.01851135642303,0.8792368581286787,321.96397197252963,198.5712987162284,204.4283433118587,34.51239896,67.81841946312927,53.38086188539165,6.111111790747813,49.093977129473636,33.306020502673775,14.437557577737621,18.724442333655638,632.4688780634806,643.6043071766044,--undefined--,0.02207,0.17620999999999998,282,0.44756,0.000202963,86,3.0186666666666753,0.665,57.203,308,191.721,237.258
PP29Q2,25.872875,0.002076849,75.93754607,321.1369604858582,190.01517034731404,41.08555773,233.38713447152608,184.10316338855907,0.9892224788298691,245.1994144189569,131.12179013854416,137.03379709729913,36.03256015992933,69.75889194,53.03485004251005,6.692977694096166,47.889648964071235,33.726331780100665,16.724041897519946,21.869242975958763,674.7781218514677,646.7124595774384,705.1412693637719,0.02186,0.17094,58,0.37284,0.000769823,21,3.6031041666666646,0.627,13.171,62,152.634,180.962
PP29Q3,76.8424375,0.010735873962335366,69.10808471,412.1465209379098,202.31449246577557,37.95106583034984,229.0195709346986,195.8188583527658,0.7722658052607291,343.0384362322889,209.83202847213425,216.32766258514403,34.88033312667807,69.72413190219389,55.43579359152201,7.423927704027593,50.37451039191982,34.84379877551582,14.288338310671882,19.34962151027407,642.6234387026034,647.8323651297144,684.1659329457312,0.022330000000000003,0.15625,191,0.42582000000000003,0.000230734,71,3.434666666666672,0.637,45.216,208,186.663,285.454
PP29Q4,56.92033333333333,0.023936185925238534,76.24500866,421.0508644943857,212.27848185159522,51.32019300271682,148.68013786838523,204.8139774276047,3.000703235,344.80585583202355,208.77238264279046,216.23688706678098,35.45709002758985,82.86209351293282,60.22194978,8.652238470267399,48.40915036841143,47.40500348534297,22.64014373122462,34.452943144521385,643.5023998523541,610.0552045839275,663.6553151854303,0.01983,0.15217,90,0.65514,0.000703235,25,7.420166667,1.57,39.26,98,206.247,205
PP29Q5,40.620416666666664,0.004479861,75.61921548030418,399.6443126274534,185.79106058414766,39.34175384845663,273.7641851407717,179.74166457766984,0.7533477321814255,324.02509714714927,213.85325204330576,219.90264804978358,35.619272348868485,69.53889095,54.411396907643464,6.627018150149935,49.266529485268634,33.91961860440352,15.127494045628538,20.272361468003368,620.7933524786404,635.6229878797749,681.4061591750844,0.02393,0.16584,115,0.43347,0.000431965,38,2.7733333333333334,0.606,23.04,133,201.632,208.391
PP30Q1,24.361041666666665,0.000315863,73.78225917835513,393.87346128326874,176.90289920817466,60.42184723,314.3820697760555,184.7783826017476,1.899880810488677,320.0912021049136,216.97056207509408,209.09507868152113,35.819599992724896,56.58259607491448,45.105522519155706,3.7531142218618876,42.756309928034874,20.76299608218958,11.477073555758771,13.826286146879603,689.1446234872258,677.9782103481057,751.9325010471188,0.03248,0.20414000000000002,74,0.66306,0.001191895,20,2.773333333333335,0.688,13.77,84,283.942,287.936
PP30Q2,31.3483125,0.000595193,73.34493538164296,333.12051299017384,181.98540861776843,55.829781673137035,244.5305740001133,176.50970675520898,2.1498993963782698,259.77557760853085,151.1351043724054,156.61080623496485,35.10970515276515,59.713080605502334,46.77364913,4.686273165,43.17692522527972,24.603375452737183,12.939431474509831,16.536155380222617,679.2702772883067,603.7383553445051,718.4340379,0.027690000000000003,0.20038,73,0.61827,0.001006036,28,1.4079999999999995,0.637,17.845,77,166.053,248.981
PP30Q3,64.01854166666666,0.001111548,73.76509829102346,399.85527038721483,160.82897666612183,62.536723568643524,175.2566719657277,171.89013690817927,3.6228323699421967,326.0901720961914,239.0262937,227.96513347903556,35.36535453964982,70.34198588051596,46.38191233695508,3.973023784586515,41.54004307722893,34.97663134086614,23.96007354356088,28.801942803287034,749.8386483155867,661.9542333291065,782.3598857054387,0.02866,0.20781,112,0.75357,0.000722543,39,7.861333333333334,1.164,45.397,118,225.559,202.002
PP30Q4,56.464729166666665,0.005430292,83.88794332435205,392.06029935532916,222.08489525546173,66.63777369318215,76.00497364,212.97737695093446,7.681538461538461,308.1723560309771,169.97540409986743,179.0829224043947,35.115236754542025,76.23864248201156,53.81479903744763,6.012855843577167,43.51332791,41.12340572746953,22.42384344456393,32.72531457389026,681.7326307184605,575.4390090493506,700.5213239649465,0.0212,0.18406,54,0.78401,0.001538462,18,9.749333333,2.688,48.382,59,182.846,120.573
PP30Q5,18.6956875,0.000341831,68.30634291028328,306.1831087,145.05647844386445,52.105103544805836,241.61410455629235,164.9994732726675,2.1414141414141414,237.87676581768773,161.12663028410654,141.1836354553035,35.925596859026406,62.24560105179302,46.613327766612485,3.895767809873447,43.343131105395514,26.32000419276661,15.632273285180531,18.902469946397503,626.0690356453003,624.2868916430792,732.7607366962254,0.02116,0.19855,42,0.61047,0.001683502,12,2.8160000000000007,1.025,12.299,48,139.016,141.131
PP31Q1,50.656479166666664,0.006948487,74.98745182132515,393.0982003776682,223.88391680694045,40.187323712759145,270.9978611568745,219.2899891,0.7867984468761031,318.1107485563431,169.21428357072776,173.8082112511292,34.98106288681867,68.92898167970452,55.35744996326077,7.820256151193521,50.36630291083996,33.94791879288585,13.57153171644375,18.562678768864558,692.6247720118741,582.2698820660677,676.5324551417197,0.022959999999999998,0.15159,94,0.40369,0.000352983,34,2.8373333333333335,0.81,27.547,100,218.785,171.477
PP31Q2,64.33741666666667,0.015138886774657294,95.49333261960695,379.25993540595294,228.84500456933264,34.083941118727196,189.16800050447415,221.65704059822994,1.1454788121454789,283.76660278634597,150.4149308366203,157.6028948,35.945124971718506,75.07798727964601,57.700186048799736,8.845773877342316,50.74537429122686,39.13286231,17.377801230846273,24.33261298841915,675.6983427,587.5531410584457,655.6680356,0.01817,0.13851000000000002,129,0.48644,0.000333667,38,4.501333333333335,0.92,34.96,134,142.166,114.416
